id,question,answer,filename
81hDaVtnOzL,"Considering its size, is this bag likely suitable for carrying bulky items for daily use?",No,09/09b0ae0d.jpg
81hDaVtnOzL,Is this item more accurately described as a wallet based on the image?,No,09/09b0ae0d.jpg
81hDaVtnOzL,Do the keywords suggest this item might be used daily?,Yes,09/09b0ae0d.jpg
71FR9LRaL1L,What type of object is primarily shown?,Game,4e/4ed84888.jpg
71FR9LRaL1L,How many different colors of game pieces are visible?,Two,4e/4ed84888.jpg
71FR9LRaL1L,Are there game pieces visible outside of the board?,Yes,4e/4ed84888.jpg
71FR9LRaL1L,Does the list contain the word 'game'?,Yes,4e/4ed84888.jpg
71FR9LRaL1L,What is the main color of the frame of the game board?,Gray,4e/4ed84888.jpg
71FR9LRaL1L,Which term from the provided list refers to the structure used for playing?,Board,4e/4ed84888.jpg
71FR9LRaL1L,"What broad category of activity does this object represent, as listed?",Game,4e/4ed84888.jpg
71FR9LRaL1L,Which item from the list suggests this game might be played at casual outdoor gatherings?,Tailgate,4e/4ed84888.jpg
71FR9LRaL1L,Which color of player pieces can win on the next turn?,Red,4e/4ed84888.jpg
71FR9LRaL1L,How many total columns does the game board have?,Seven,4e/4ed84888.jpg
71i9HhQoKRL,What color are the shoes?,Black,3f/3f922f8e.jpg
71i9HhQoKRL,What type of footwear is shown?,Sandal,3f/3f922f8e.jpg
71i9HhQoKRL,Is there a strap around the ankle?,Yes,3f/3f922f8e.jpg
71i9HhQoKRL,Are the foot straps crisscrossed?,Yes,3f/3f922f8e.jpg
71i9HhQoKRL,What material is listed?,Leather,3f/3f922f8e.jpg
71i9HhQoKRL,Are the heels wide or narrow?,Wide,3f/3f922f8e.jpg
71i9HhQoKRL,What is the apparent texture of the heel?,Shiny,3f/3f922f8e.jpg
71i9HhQoKRL,How many straps cross the toes?,Two,3f/3f922f8e.jpg
71i9HhQoKRL,Does the shoe have a platform?,No,3f/3f922f8e.jpg
71i9HhQoKRL,Is the heel perfectly vertical?,No,3f/3f922f8e.jpg
71HLJEBfkAL,What type of objects are shown?,Bulbs,f1/f1429831.jpg
71HLJEBfkAL,How many of these objects are in the image?,Six,f1/f1429831.jpg
71HLJEBfkAL,What is the main color of the bulbs?,White,f1/f1429831.jpg
71HLJEBfkAL,Are the objects all identical?,Yes,f1/f1429831.jpg
71HLJEBfkAL,What part of the bulb is clear?,Front,f1/f1429831.jpg
71HLJEBfkAL,"Based on the item descriptions, what material is the transparent part made of?",Glass,f1/f1429831.jpg
71HLJEBfkAL,Are these objects traditional incandescent bulbs based on their appearance?,No,f1/f1429831.jpg
71HLJEBfkAL,What is the transparent front part of the bulb often called?,Lens,f1/f1429831.jpg
71HLJEBfkAL,"Considering the quantity shown, is this likely a single bulb or a set?",Set,f1/f1429831.jpg
71HLJEBfkAL,What common base type is associated with this shape of light bulb?,GU10,f1/f1429831.jpg
81pwNZgl8AL,What type of product is shown in the image?,Case,26/260fc767.jpg
81pwNZgl8AL,What is the main color visible in the pattern?,Blue,26/260fc767.jpg
81pwNZgl8AL,Is there a cut-out for a camera on the case?,Yes,26/260fc767.jpg
81pwNZgl8AL,What is the shape of the camera cut-out?,Round,26/260fc767.jpg
81pwNZgl8AL,Is there a ring around the camera cut-out?,Yes,26/260fc767.jpg
81pwNZgl8AL,Is the case described as a 'hard case' in the provided list?,Yes,26/260fc767.jpg
81pwNZgl8AL,Is a phone brand mentioned repeatedly in the provided list?,Yes,26/260fc767.jpg
81pwNZgl8AL,Does the list include 'Others' as a brand option?,Yes,26/260fc767.jpg
81pwNZgl8AL,Is '3D' mentioned as a potential printing method?,Yes,26/260fc767.jpg
81pwNZgl8AL,Does the pattern on the case appear to be solid?,No,26/260fc767.jpg
51GcNkR6G5L,What type of furniture is pictured?,bench,5f/5f55b5e7.jpg
51GcNkR6G5L,What is the main material of the furniture?,wood,5f/5f55b5e7.jpg
51GcNkR6G5L,What is the vertical structure supporting the back?,back,5f/5f55b5e7.jpg
51GcNkR6G5L,Is this furniture suitable for a patio?,patio,5f/5f55b5e7.jpg
51GcNkR6G5L,Could this bench be described using the term loveseat from the list?,loveseat,5f/5f55b5e7.jpg
51GcNkR6G5L,Which listed item represents a location where this bench could be used with a table?,dining,5f/5f55b5e7.jpg
51GcNkR6G5L,Which listed term is associated with fast shipping for items bought from Amazon?,prime,5f/5f55b5e7.jpg
51GcNkR6G5L,"What material from the list, other than wood, is often used for similar outdoor furniture?",aluminum,5f/5f55b5e7.jpg
51GcNkR6G5L,What item from the list might be placed on this bench for added comfort?,cushions,5f/5f55b5e7.jpg
51GcNkR6G5L,"If this bench was on sale, what term from the list might describe its price status?",clearance,5f/5f55b5e7.jpg
61oE2Ce-mUL,What type of footwear is in the image?,boot,86/86af4f26.jpg
61oE2Ce-mUL,What color is the boot?,Black,86/86af4f26.jpg
61oE2Ce-mUL,Is the boot shown from the front or the side?,side,86/86af4f26.jpg
61oE2Ce-mUL,Does the boot appear to be made of leather or suede?,suede,86/86af4f26.jpg
61oE2Ce-mUL,Is this a tall boot or an ankle boot?,ankle,86/86af4f26.jpg
61oE2Ce-mUL,What specific style of ankle boot does this most resemble?,Chelsea,86/86af4f26.jpg
61oE2Ce-mUL,"Based on the provided categories, is this boot typically worn by men or women?",women,86/86af4f26.jpg
61oE2Ce-mUL,What closure type is visible or implied by the boot's style?,elastic,86/86af4f26.jpg
61oE2Ce-mUL,Does the boot have a pointed or rounded toe shape?,rounded,86/86af4f26.jpg
61oE2Ce-mUL,Is the visible part of the sole relatively thick or thin?,thin,86/86af4f26.jpg
912ZVoy4i-L,What pattern is visible on the fabric?,Plaid,b9/b92bbc69.jpg
912ZVoy4i-L,How many pillow shams are shown?,Two,b9/b92bbc69.jpg
912ZVoy4i-L,What color is the bed frame?,White,b9/b92bbc69.jpg
912ZVoy4i-L,Is this a duvet or a sheet?,Duvet,b9/b92bbc69.jpg
912ZVoy4i-L,What is one of the primary colors in the plaid pattern?,Grey,b9/b92bbc69.jpg
912ZVoy4i-L,"Based on the label ""Grau"", what color is emphasized for this product?",Grey,b9/b92bbc69.jpg
912ZVoy4i-L,Are there only two colors in the pattern?,No,b9/b92bbc69.jpg
912ZVoy4i-L,Does the image display a fitted sheet?,No,b9/b92bbc69.jpg
912ZVoy4i-L,In which room of the house would this item typically be used?,Bedroom,b9/b92bbc69.jpg
912ZVoy4i-L,Is the pattern asymmetrical?,No,b9/b92bbc69.jpg
712tg4RFsoL,What type of footwear is shown?,BOOT,b1/b1347052.jpg
712tg4RFsoL,What color is the boot?,Taupe,b1/b1347052.jpg
712tg4RFsoL,Is this a men's or women's boot?,Women's,b1/b1347052.jpg
712tg4RFsoL,What material is the boot made of?,Microsuede,b1/b1347052.jpg
712tg4RFsoL,Is the boot low or high?,Ankle,b1/b1347052.jpg
712tg4RFsoL,What store brand is associated with this item?,Amazon,b1/b1347052.jpg
712tg4RFsoL,What is the texture of the material?,Suede,b1/b1347052.jpg
712tg4RFsoL,Does the boot appear to have laces?,No,b1/b1347052.jpg
712tg4RFsoL,What kind of heel does the boot have?,Block,b1/b1347052.jpg
712tg4RFsoL,Is there a visible zipper on this side of the boot?,No,b1/b1347052.jpg
71HbzD1UfTL,What color are the socks being worn?,Grey,e0/e02a6934.jpg
71HbzD1UfTL,Is the ankle brace on the left or right foot?,Left,e0/e02a6934.jpg
71HbzD1UfTL,What type of item is on the person's ankle?,Brace,e0/e02a6934.jpg
71HbzD1UfTL,How many feet are visible in the image?,Two,e0/e02a6934.jpg
71HbzD1UfTL,What is the primary color of the ankle support?,Black,e0/e02a6934.jpg
71HbzD1UfTL,"Based on the context, what is the likely purpose of this product?",Support,e0/e02a6934.jpg
71HbzD1UfTL,"Considering PROFESSIONAL_HEALTHCARE, is this item typically used for casual wear?",No,e0/e02a6934.jpg
71HbzD1UfTL,What type of closure appears visible on the brace?,Velcro,e0/e02a6934.jpg
71HbzD1UfTL,Does the image suggest the person is standing or sitting?,Standing,e0/e02a6934.jpg
71HbzD1UfTL,Would this FitPro product likely be found in a medical supply store?,Yes,e0/e02a6934.jpg
61G6ECzUHTL,What type of item is shown in the image?,Case,29/295afc25.jpg
61G6ECzUHTL,What is the primary color of the mobile case?,Black,29/295afc25.jpg
61G6ECzUHTL,What pattern is displayed on the back of the case?,Stars,29/295afc25.jpg
61G6ECzUHTL,"What brand of phone is this case designed for, based on the logo cutout?",iPhone,29/295afc25.jpg
61G6ECzUHTL,"Based on the provided analysis, is this likely a hard or soft case?",Hard,29/295afc25.jpg
61G6ECzUHTL,Does the image show the front side of the phone case?,No,29/295afc25.jpg
61G6ECzUHTL,Is a camera cutout visible in this image?,No,29/295afc25.jpg
61G6ECzUHTL,"According to the provided data, is the pattern on the cover potentially 3D printed?",Yes,29/295afc25.jpg
61G6ECzUHTL,What is the main purpose of using this item on a phone?,Protection,29/295afc25.jpg
61G6ECzUHTL,"Based on the visual evidence, is this case made for a Microsoft Lumia phone?",No,29/295afc25.jpg
71qXvJLzyTL,What is the main color of the pillows?,White,87/87c11ce5.jpg
71qXvJLzyTL,How many pillows are shown in the image?,Four,87/87c11ce5.jpg
71qXvJLzyTL,What type of item is displayed?,Pillows,87/87c11ce5.jpg
71qXvJLzyTL,Are the pillows the same shape?,Yes,87/87c11ce5.jpg
71qXvJLzyTL,Do the pillows appear to be the same size?,Yes,87/87c11ce5.jpg
71qXvJLzyTL,Is there a pattern visible on the pillows?,No,87/87c11ce5.jpg
71qXvJLzyTL,Is there any text visible on the items?,No,87/87c11ce5.jpg
71qXvJLzyTL,Are the tags located on the same side of each pillow?,Yes,87/87c11ce5.jpg
71qXvJLzyTL,What material do the pillows seem to be made of?,Fabric,87/87c11ce5.jpg
71qXvJLzyTL,Are the items arranged symmetrically in the image?,Yes,87/87c11ce5.jpg
71GKKfnJ8GL,What object is shown in the image?,Case,eb/eba67938.jpg
71GKKfnJ8GL,What is the main color of the case?,Black,eb/eba67938.jpg
71GKKfnJ8GL,What insects are featured in the design?,Butterflies,eb/eba67938.jpg
71GKKfnJ8GL,How many insects are visible on the case?,Two,eb/eba67938.jpg
71GKKfnJ8GL,What type of item is this used to protect?,Phone,eb/eba67938.jpg
71GKKfnJ8GL,"According to the text, what brand is associated with this item?",Amazon,eb/eba67938.jpg
71GKKfnJ8GL,What material is this cover made of based on the text?,Polycarbonate,eb/eba67938.jpg
71GKKfnJ8GL,What model of phone is this case for?,Moto,eb/eba67938.jpg
71GKKfnJ8GL,Does the design include glowing effects?,Yes,eb/eba67938.jpg
71GKKfnJ8GL,Is this described as a hard case?,Yes,eb/eba67938.jpg
A1Xf1+UR1gL,What item is pictured?,Rug,86/8629b10a.jpg
A1Xf1+UR1gL,What color is the rug?,Ivory,86/8629b10a.jpg
A1Xf1+UR1gL,What shape is the pattern?,Diamond,86/8629b10a.jpg
A1Xf1+UR1gL,Is the floor made of wood?,Yes,86/8629b10a.jpg
A1Xf1+UR1gL,Is this rug a runner?,Yes,86/8629b10a.jpg
A1Xf1+UR1gL,Is there a basket visible?,Yes,86/8629b10a.jpg
A1Xf1+UR1gL,What object is in the basket?,Towel,86/8629b10a.jpg
A1Xf1+UR1gL,Is the brand listed as Rivet?,Yes,86/8629b10a.jpg
A1Xf1+UR1gL,"Is ""Modern"" listed as a style option?",Yes,86/8629b10a.jpg
A1Xf1+UR1gL,"Is the dimension ""8x10"" listed?",Yes,86/8629b10a.jpg
61BNa-LPKHL,What type of item is shown?,Case,2f/2fc2996a.jpg
61BNa-LPKHL,What is the main color of the case?,Black,2f/2fc2996a.jpg
61BNa-LPKHL,Is the case described as flexible?,Yes,2f/2fc2996a.jpg
61BNa-LPKHL,Is there text printed on the case?,Yes,2f/2fc2996a.jpg
61BNa-LPKHL,What kind of cover is it?,Back,2f/2fc2996a.jpg
61BNa-LPKHL,"According to the attributes, what brand is associated with this item?",Solimo,2f/2fc2996a.jpg
61BNa-LPKHL,What material is listed for the case in the attributes?,Silicone,2f/2fc2996a.jpg
61BNa-LPKHL,"Based on the attributes, what category describes the text on the case?",Quotes,2f/2fc2996a.jpg
61BNa-LPKHL,Does this type of case cover the front screen?,No,2f/2fc2996a.jpg
61BNa-LPKHL,"What phone manufacturer is the case designed for, according to the attributes?",Samsung,2f/2fc2996a.jpg
61gKwKc-bxL,What object is shown in the image?,Phone,12/12287a6f.jpg
61gKwKc-bxL,What color is the background of the phone case?,Black,12/12287a6f.jpg
61gKwKc-bxL,What symbol is in the center of the case design?,Symbol,12/12287a6f.jpg
61gKwKc-bxL,How many phones are visible?,Two,12/12287a6f.jpg
61gKwKc-bxL,What brand is associated with the case?,Solimo,12/12287a6f.jpg
61gKwKc-bxL,What is the numerical hour displayed on the phone screen?,One,12/12287a6f.jpg
61gKwKc-bxL,What operating system is running on the phone?,iOS,12/12287a6f.jpg
61gKwKc-bxL,What specific spiritual symbol is depicted on the case?,Om,12/12287a6f.jpg
61gKwKc-bxL,What kind of intricate pattern is on the case?,Mandala,12/12287a6f.jpg
61gKwKc-bxL,How many compatible phone models are mentioned for the case?,Two,12/12287a6f.jpg
71JUW3IOTAL,What object is pictured?,case,c0/c093ba7c.jpg
71JUW3IOTAL,What is the background made to look like?,wood,c0/c093ba7c.jpg
71JUW3IOTAL,What object is printed on the case?,leaf,c0/c093ba7c.jpg
71JUW3IOTAL,What is the main color of the background?,brown,c0/c093ba7c.jpg
71JUW3IOTAL,Is this the front or back of the case?,back,c0/c093ba7c.jpg
71JUW3IOTAL,How many distinct cutouts are visible on the case?,two,c0/c093ba7c.jpg
71JUW3IOTAL,What direction does the wood grain run?,horizontal,c0/c093ba7c.jpg
71JUW3IOTAL,"According to the items, which phone brand is this case for?",Redmi,c0/c093ba7c.jpg
71JUW3IOTAL,"Based on the items, what material is the case?",Silicone,c0/c093ba7c.jpg
71JUW3IOTAL,What phone feature does the top cutout likely fit?,camera,c0/c093ba7c.jpg
71+sXM-hxDL,What type of footwear is shown in the image?,Sneaker,a9/a991a3d4.jpg
71+sXM-hxDL,What is the main color of the upper part of the shoe?,Brown,a9/a991a3d4.jpg
71+sXM-hxDL,Is the shoe designed for men or women?,Men,a9/a991a3d4.jpg
71+sXM-hxDL,What brand name is visible on the shoe tongue?,Symbol,a9/a991a3d4.jpg
71+sXM-hxDL,What color is the sole of the shoe?,White,a9/a991a3d4.jpg
71+sXM-hxDL,What material appears to be the primary component of the shoe's upper?,Mesh,a9/a991a3d4.jpg
71+sXM-hxDL,"Based on the keywords, what is the overall brand of the shoe?",Symbol,a9/a991a3d4.jpg
71+sXM-hxDL,Is this shoe suitable for formal or casual occasions based on its design?,Casual,a9/a991a3d4.jpg
71+sXM-hxDL,Does the image depict a loafer style shoe?,No,a9/a991a3d4.jpg
71+sXM-hxDL,What material is used for the accent piece near the laces?,Suede,a9/a991a3d4.jpg
81nA0tCIwAL,What color is the pillow?,White,27/27235d89.jpg
81nA0tCIwAL,What shape is the pillow?,Rectangle,27/27235d89.jpg
81nA0tCIwAL,Is the pillow surface plain or patterned?,Patterned,27/27235d89.jpg
81nA0tCIwAL,Is this item typically used for sleeping?,Yes,27/27235d89.jpg
81nA0tCIwAL,Is this item likely found in a bedroom?,Yes,27/27235d89.jpg
81nA0tCIwAL,Does the text indicate a specific product line?,Yes,27/27235d89.jpg
81nA0tCIwAL,Is the category mentioned related to home furnishings?,Yes,27/27235d89.jpg
81nA0tCIwAL,Does the pillow appear full or flat?,Full,27/27235d89.jpg
81nA0tCIwAL,Are there any people visible in the image?,No,27/27235d89.jpg
81nA0tCIwAL,Does the image suggest the pillow is made of metal?,No,27/27235d89.jpg
71rfz2rzIsL,What kind of furniture is this?,Table,92/92588093.jpg
71rfz2rzIsL,What material is the tabletop made of?,Wood,92/92588093.jpg
71rfz2rzIsL,What color are the metal legs?,Gold,92/92588093.jpg
71rfz2rzIsL,What is the overall shape of the table top?,Rectangle,92/92588093.jpg
71rfz2rzIsL,How many visible leg structures support the table?,Two,92/92588093.jpg
71rfz2rzIsL,What letter shape is the left leg?,U,92/92588093.jpg
71rfz2rzIsL,Is the tabletop smooth?,Yes,92/92588093.jpg
71rfz2rzIsL,Is there any visible decoration on the tabletop?,No,92/92588093.jpg
71rfz2rzIsL,Are the legs directly beneath the center of the tabletop?,No,92/92588093.jpg
71rfz2rzIsL,What finish do the metal legs appear to have?,Brushed,92/92588093.jpg
61z1Lg9MYcL,What color is the main part of the bag?,Grey,b2/b2663120.jpg
61z1Lg9MYcL,What brand name is visible on the tag?,UMI,b2/b2663120.jpg
61z1Lg9MYcL,Is there a pocket on the front of the bag?,Yes,b2/b2663120.jpg
61z1Lg9MYcL,Is the top of the bag open?,Yes,b2/b2663120.jpg
61z1Lg9MYcL,What is the general shape of the bag?,Cylindrical,b2/b2663120.jpg
61z1Lg9MYcL,What color is the visible stitching?,Orange,b2/b2663120.jpg
61z1Lg9MYcL,Is the tag attached to a strap?,Yes,b2/b2663120.jpg
61z1Lg9MYcL,Does the pocket have a visible flap?,Yes,b2/b2663120.jpg
61z1Lg9MYcL,Is this object likely used for storage?,Yes,b2/b2663120.jpg
61z1Lg9MYcL,Can you see the base of the bag?,Yes,b2/b2663120.jpg
71REUA4zjoL,What color is the vase?,White,5c/5ca462ba.jpg
71REUA4zjoL,What is in the vase?,Flowers,5c/5ca462ba.jpg
71REUA4zjoL,What is the main color of the flowers?,Pink,5c/5ca462ba.jpg
71REUA4zjoL,What color is the background?,White,5c/5ca462ba.jpg
71REUA4zjoL,Is there a tie around the vase neck?,Yes,5c/5ca462ba.jpg
71REUA4zjoL,"Based on the keywords (artificial flower, fake flowers), are these flowers natural?",No,5c/5ca462ba.jpg
71REUA4zjoL,What material are the flowers likely made of?,Plastic,5c/5ca462ba.jpg
71REUA4zjoL,Is the vase shape round?,No,5c/5ca462ba.jpg
71REUA4zjoL,Does the flower style appear wild?,No,5c/5ca462ba.jpg
71REUA4zjoL,Is this item primarily functional?,No,5c/5ca462ba.jpg
81Gw14jYWyL,What device is this case designed for?,Lumia,af/af14f969.jpg
81Gw14jYWyL,What word is printed on the train tracks?,ALONE,af/af14f969.jpg
81Gw14jYWyL,What type of scene is depicted on the cover?,Nature,af/af14f969.jpg
81Gw14jYWyL,What material is the case made of?,Silicone,af/af14f969.jpg
81Gw14jYWyL,What is the brand of the cover?,Solimo,af/af14f969.jpg
81Gw14jYWyL,Does the image theme suggest being with others or by oneself?,Oneself,af/af14f969.jpg
81Gw14jYWyL,Does this cover primarily protect the display or the rear?,Rear,af/af14f969.jpg
81Gw14jYWyL,Is the material of the case stiff or bendable?,Bendable,af/af14f969.jpg
81Gw14jYWyL,Does the picture show a city environment or an outdoor setting?,Outdoor,af/af14f969.jpg
81Gw14jYWyL,What emotion might the design evoke?,Solitude,af/af14f969.jpg
61SJcRkDd+L,Is this a pair of earrings?,Yes,99/99d1504e.jpg
61SJcRkDd+L,What color are the stones?,Blue,99/99d1504e.jpg
61SJcRkDd+L,Are the stones round?,Yes,99/99d1504e.jpg
61SJcRkDd+L,Are these drop style earrings?,Yes,99/99d1504e.jpg
61SJcRkDd+L,Do these earrings have gemstones?,Yes,99/99d1504e.jpg
61SJcRkDd+L,What type of closure mechanism is visible on the top of the earring?,Lever-back,99/99d1504e.jpg
61SJcRkDd+L,How many prongs are holding each stone?,Six,99/99d1504e.jpg
61SJcRkDd+L,What is the color of the metal part of the earring?,Gold,99/99d1504e.jpg
61SJcRkDd+L,Can these items be referred to as 'aros'?,Yes,99/99d1504e.jpg
61SJcRkDd+L,Are these earrings held by a simple ear wire hook?,No,99/99d1504e.jpg
71XtjeIstlL,What is the main object?,Case,93/933e1a41.jpg
71XtjeIstlL,What color is dominant?,Red,93/933e1a41.jpg
71XtjeIstlL,Is this a back cover?,Yes,93/933e1a41.jpg
71XtjeIstlL,Is there a camera cutout?,Yes,93/933e1a41.jpg
71XtjeIstlL,Is the design realistic?,No,93/933e1a41.jpg
71XtjeIstlL,What does this object protect?,Phone,93/933e1a41.jpg
71XtjeIstlL,Is the case material indicated as soft or hard?,Hard,93/933e1a41.jpg
71XtjeIstlL,What is the shape of the colored areas?,Stripes,93/933e1a41.jpg
71XtjeIstlL,"Based on labels, could this fit an Oppo?",Yes,93/933e1a41.jpg
71XtjeIstlL,"According to the data, how is the design likely printed?",3D,93/933e1a41.jpg
51XcHkYOyzL,What is the color of the bars?,Silver,31/3102b7a4.jpg
51XcHkYOyzL,How many separate items are shown?,Two,31/3102b7a4.jpg
51XcHkYOyzL,What is the color of the end pieces?,Black,31/3102b7a4.jpg
51XcHkYOyzL,Are the items positioned horizontally or vertically?,Horizontally,31/3102b7a4.jpg
51XcHkYOyzL,Are these items automotive components?,Yes,31/3102b7a4.jpg
51XcHkYOyzL,What specific type of car accessory is shown?,Rack,31/3102b7a4.jpg
51XcHkYOyzL,What material are the bars likely made from?,Metal,31/3102b7a4.jpg
51XcHkYOyzL,What brand name was provided with the image context?,AmazonBasics,31/3102b7a4.jpg
51XcHkYOyzL,Are these typically mounted along the length or width of a vehicle?,Width,31/3102b7a4.jpg
51XcHkYOyzL,What is the primary purpose of these bars on a vehicle roof?,Support,31/3102b7a4.jpg
71YtYK+o-BL,What type of object is shown?,case,02/02b8731c.jpg
71YtYK+o-BL,What is the primary object depicted on the surface?,leaf,02/02b8731c.jpg
71YtYK+o-BL,What shape is cut out of the leaf?,heart,02/02b8731c.jpg
71YtYK+o-BL,What brand is this associated with?,Solimo,02/02b8731c.jpg
71YtYK+o-BL,What color is the circular element near the camera cutout?,blue,02/02b8731c.jpg
71YtYK+o-BL,What material does the background surface resemble?,wood,02/02b8731c.jpg
71YtYK+o-BL,What phone model is this case for?,M21,02/02b8731c.jpg
71YtYK+o-BL,What season might the leaf image suggest?,autumn,02/02b8731c.jpg
71YtYK+o-BL,What is the overall color description provided for the case?,multicolor,02/02b8731c.jpg
71YtYK+o-BL,What general product category does this item fit into?,accessory,02/02b8731c.jpg
610iPX2kUML,What pattern is on the phone case?,Marble,8c/8c199b7c.jpg
610iPX2kUML,What brand name is visible on the phone screen?,OPPO,8c/8c199b7c.jpg
610iPX2kUML,What model name is shown on the phone display?,A3s,8c/8c199b7c.jpg
610iPX2kUML,What color is the side bezel of the phone case?,Black,8c/8c199b7c.jpg
610iPX2kUML,Which side of the image shows the phone case?,Left,8c/8c199b7c.jpg
610iPX2kUML,What type of functionality is highlighted on the phone screen below 'Smartphone'?,Camera,8c/8c199b7c.jpg
610iPX2kUML,"The text description includes 'transparent', but what is visually covering the case surface?",Print,8c/8c199b7c.jpg
610iPX2kUML,What is the primary light color of the marble pattern?,White,8c/8c199b7c.jpg
610iPX2kUML,Does the visible part of the case appear thick?,No,8c/8c199b7c.jpg
610iPX2kUML,Is the brand 'Solimo' visible anywhere in the image?,No,8c/8c199b7c.jpg
718Z7vUa7SL,What kind of item is depicted?,Case,e9/e9015009.jpg
718Z7vUa7SL,What is the most prominent color visible?,Orange,e9/e9015009.jpg
718Z7vUa7SL,What brand is listed in the keywords?,Solimo,e9/e9015009.jpg
718Z7vUa7SL,For which phone model is this case intended?,Poco,e9/e9015009.jpg
718Z7vUa7SL,What is the general style of the design?,Designer,e9/e9015009.jpg
718Z7vUa7SL,What material is mentioned for the case?,Polycarbonate,e9/e9015009.jpg
718Z7vUa7SL,How many camera lens openings are visible?,One,e9/e9015009.jpg
718Z7vUa7SL,What contrasting bright color is present in the design lines?,Yellow,e9/e9015009.jpg
718Z7vUa7SL,"Is the case described as ""Hard""?",Yes,e9/e9015009.jpg
718Z7vUa7SL,What category does 'Designer Case' fit under?,Case,e9/e9015009.jpg
81iRYnM7eHL,What type of item is shown?,Case,60/60f9de79.jpg
81iRYnM7eHL,What is the main color of the pattern on the case?,Brown,60/60f9de79.jpg
81iRYnM7eHL,How many camera lenses are visible in the cutout?,Two,60/60f9de79.jpg
81iRYnM7eHL,Is there a circular cutout below the camera module?,Yes,60/60f9de79.jpg
81iRYnM7eHL,Does the case feature a textured pattern?,Yes,60/60f9de79.jpg
81iRYnM7eHL,What specific phone feature is the circular cutout typically used for?,Fingerprint,60/60f9de79.jpg
81iRYnM7eHL,What small elements make up the textured areas within the pattern?,Dots,60/60f9de79.jpg
81iRYnM7eHL,What is the primary orientation of the lines on the case?,Diagonal,60/60f9de79.jpg
81iRYnM7eHL,"Based on common phone designs, is this case likely for an iPhone?",No,60/60f9de79.jpg
81iRYnM7eHL,How many distinct cutouts are visible on the back of the case?,Two,60/60f9de79.jpg
61qneeA5zAL,What primary item is shown on the left?,Case,43/4346b2fa.jpg
61qneeA5zAL,What color is the background of the phone case?,White,43/4346b2fa.jpg
61qneeA5zAL,What kind of drink is depicted on the case?,Coffee,43/4346b2fa.jpg
61qneeA5zAL,How many main objects are displayed together?,Two,43/4346b2fa.jpg
61qneeA5zAL,What color is the visible portion of the phone?,Black,43/4346b2fa.jpg
61qneeA5zAL,What is the color of the coffee cup lid?,Black,43/4346b2fa.jpg
61qneeA5zAL,What specific part of the cup has a textured look?,Band,43/4346b2fa.jpg
61qneeA5zAL,Are the small leaf shapes identical in size?,No,43/4346b2fa.jpg
61qneeA5zAL,Does the phone screen display only one color?,No,43/4346b2fa.jpg
61qneeA5zAL,What time related word is printed on the case?,Time,43/4346b2fa.jpg
91affdywBDL,What brand is this coffee?,365,97/971b7c55.jpg
91affdywBDL,How many capsules are in the box?,Twelve,97/971b7c55.jpg
91affdywBDL,What type of beans are used?,Arabica,97/971b7c55.jpg
91affdywBDL,What is the roast type?,Spanish,97/971b7c55.jpg
91affdywBDL,Is the coffee organic?,Yes,97/971b7c55.jpg
91affdywBDL,How many grams does each capsule weigh?,Eleven,97/971b7c55.jpg
91affdywBDL,What word on the box means female dancer?,Bailarina,97/971b7c55.jpg
91affdywBDL,What organization is listed below Fair Trade Certified?,Whole,97/971b7c55.jpg
91affdywBDL,What unit of weight is shown as 'g'?,Grams,97/971b7c55.jpg
91affdywBDL,What color is the main background of the box?,Red,97/971b7c55.jpg
91hfJ-uAalL,What is the brand name on the bag?,Vedaka,6b/6bb5db10.jpg
91hfJ-uAalL,What is the product name printed on the bag?,Besan,6b/6bb5db10.jpg
91hfJ-uAalL,Is there a scoop in the image?,Yes,6b/6bb5db10.jpg
91hfJ-uAalL,What is the color of the product?,Yellow,6b/6bb5db10.jpg
91hfJ-uAalL,What is one unit of measurement mentioned in the text?,kg,6b/6bb5db10.jpg
91hfJ-uAalL,What is the English term for Besan found in the text?,Gram,6b/6bb5db10.jpg
91hfJ-uAalL,"Based on the text, what kitchen area is this product often kept in?",Pantry,6b/6bb5db10.jpg
91hfJ-uAalL,"Excluding the bag, how many piles of the product are visible?",Two,6b/6bb5db10.jpg
91hfJ-uAalL,"What is the primary ingredient of besan, as implied by a term in the text?",Gram,6b/6bb5db10.jpg
91hfJ-uAalL,The bag is mostly what color?,Beige,6b/6bb5db10.jpg
81s9v58XnvL,What type of object is shown?,Case,31/3170d8d5.jpg
81s9v58XnvL,What is depicted on the object's design?,Tree,31/3170d8d5.jpg
81s9v58XnvL,What is the primary background color of the design?,White,31/3170d8d5.jpg
81s9v58XnvL,How many camera cutouts are visible on the case?,Two,31/3170d8d5.jpg
81s9v58XnvL,Are there leaves on the depicted tree?,No,31/3170d8d5.jpg
81s9v58XnvL,What is the orientation of the camera cut-out?,Vertical,31/3170d8d5.jpg
81s9v58XnvL,Is the tree pattern high contrast?,Yes,31/3170d8d5.jpg
81s9v58XnvL,What is visible below the tree in the design?,Ground,31/3170d8d5.jpg
81s9v58XnvL,Does the design show a full tree or part of one?,Full,31/3170d8d5.jpg
81s9v58XnvL,"Based on the provided list, what brand might the case be for?",Samsung,31/3170d8d5.jpg
A1lnX6dtVRL,What is the large colorful item on the floor?,Rug,8d/8dac4084.jpg
